"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000000682",97.4764151983659,-1.94124823745106,0.153919187960853,-12.6121262928231,1.81041769643337e-36,2.70615342879662e-35
"ENSMUSG00000000724",3.67497431572462,6.48225649955729,1.31702032316536,4.92191075987169,8.57032953422292e-07,2.62556917282338e-06
"ENSMUSG00000000732",12.2322721972439,-5.92339083026423,1.21739440911411,-4.86563005868792,1.14092753286155e-06,3.43950520264262e-06
"ENSMUSG00000000738",17.8526707957428,-1.40928964611193,0.375943334232323,-3.74867571196522,0.000177770769310216,0.000398820809682867
"ENSMUSG00000000740",268.911179651508,1.11742333008029,0.0796104384394393,14.0361408878601,9.367665103529e-45,1.75797569205643e-43
"ENSMUSG00000000743",70.3701829574685,0.602186032893146,0.155468869061792,3.87335443119358,0.000107347535485342,0.000248640102461994
"ENSMUSG00000000751",92.2074640572437,0.872112149598829,0.136587259472323,6.38501828770894,1.71376987562232e-10,7.55116084014567e-10
"ENSMUSG00000000759",95.6712461106608,1.06646452498549,0.145878115196835,7.31065467597035,2.658439332063e-13,1.45939804755886e-12
"ENSMUSG00000000776",15.4762092455115,1.4226367185029,0.342423628545794,4.15461025439326,3.25842471483493e-05,8.12420553596955e-05
"ENSMUSG00000000782",644.169276088546,3.53809178519285,0.0723625162219921,48.8939850341684,0,0
"ENSMUSG00000000787",335.286172879886,-1.18447088882933,0.0941335921584768,-12.5828714454585,2.62318541551004e-36,3.89089021342864e-35
"ENSMUSG00000000791",25.347443414592,-7.1840084414039,1.1936375932752,-6.01858426869066,1.75949109998323e-09,7.09777973544491e-09
"ENSMUSG00000000804",93.9450184750306,1.72102211210385,0.155898514579288,11.0393746646544,2.46744360316743e-28,2.80906162527386e-27
"ENSMUSG00000000817",70.8887855414705,-0.435352944417464,0.1726419939311,-2.52170943178061,0.0116786132378228,0.0193443882536942
"ENSMUSG00000000823",39.8482421386164,1.50445842313158,0.214272963120276,7.0212237756151,2.19933273565735e-12,1.13127398400301e-11
"ENSMUSG00000000826",125.264557841881,-3.02377349837363,0.211466663453479,-14.2990552221903,2.2180021994454e-46,4.43198211510942e-45
"ENSMUSG00000000827",26.2317448406459,-2.06191447062789,0.38783740553468,-5.31644044953656,1.05816831622868e-07,3.58753943871287e-07
