"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000053347",14.6313473780838,3.579228442109,0.654803016437301,5.46611477384928,4.60006549003267e-08,1.93448537213108e-07
"ENSMUSG00000053390",9.2527197259188,3.09283846966009,0.737961463895026,4.19105687895383,2.77658035767581e-05,8.07184034453067e-05
"ENSMUSG00000053411",97.3571637717675,-1.25376351566167,0.152597597045538,-8.21614193103924,2.10154717562008e-16,1.74109605014221e-15
"ENSMUSG00000053436",74.6065395630915,2.92388664249022,0.257831554047109,11.3402979448977,8.28618676354495e-30,1.29293503085984e-28
"ENSMUSG00000053453",42.4135655722563,-1.03729330963646,0.221769698818323,-4.67734462897128,2.9061361453283e-06,9.7576164678777e-06
"ENSMUSG00000053460",3.92890447940014,4.98348742353384,1.32203746098444,3.76955084148896,0.000163541593497991,0.000420400868588497
"ENSMUSG00000053469",6.77500246360203,5.33608286720394,1.25948195750524,4.23672831151431,2.26800291842063e-05,6.67676106676964e-05
"ENSMUSG00000053470",205.536320185948,-1.04168244055101,0.101287023066054,-10.2844610199639,8.28040473831476e-25,1.03948536730556e-23
"ENSMUSG00000053477",29.7060673683904,4.49470054064076,0.546900924053016,8.21849139937647,2.06079016312156e-16,1.70821098911098e-15
"ENSMUSG00000053483",16.3257000602861,-1.15702731412884,0.370538931194467,-3.12255263002744,0.00179290046428603,0.00380023892469657
"ENSMUSG00000053510",119.797384013108,1.30810476717035,0.149233830286957,8.76547070228676,1.85997897865885e-18,1.75051714427588e-17
"ENSMUSG00000053536",23.0530899566462,6.22502642994719,1.20237866493543,5.17725955348806,2.25168858661216e-07,8.77934942549179e-07
"ENSMUSG00000053541",228.966261404934,-0.62272377266379,0.0948258670300118,-6.56702429587806,5.13306743480131e-11,2.89587247832642e-10
"ENSMUSG00000053560",275.000441298991,-1.89074432123611,0.0984492741581165,-19.2052642074276,3.34418214813945e-82,2.11394443191051e-80
"ENSMUSG00000053565",57.2150505233278,-1.37757805119783,0.218478851681416,-6.30531532272335,2.87607753677807e-10,1.52102440482571e-09
"ENSMUSG00000053580",10.8567391717395,2.76232298324783,0.6332486305845,4.36214600369235,1.28792870569709e-05,3.92614074400465e-05
"ENSMUSG00000053581",244.016886755775,-1.81185731149581,0.104683507716535,-17.307953764809,4.09718930842925e-67,1.89580609614237e-65
"ENSMUSG00000053600",15.1504252582848,4.39268551831992,0.877577541269431,5.00546710888456,5.57267282281845e-07,2.05736571265057e-06
"ENSMUSG00000053603",2.14981403280458,-3.93942722672208,1.50955243663956,-2.60966570693742,0.00906307399623453,0.0165566863219412
"ENSMUSG00000053604",20.8633116863241,-0.769008070016939,0.330399890593996,-2.32750703589644,0.0199382949553303,0.0337475504746767
"ENSMUSG00000053617",56.7464141655728,-2.60331138255298,0.224864728547779,-11.5772331186206,5.37530916071173e-31,8.77093128906378e-30
"ENSMUSG00000053641",1294.68266559505,3.99864323528501,0.0776480195160344,51.4970408802157,0,0
"ENSMUSG00000053644",9.49345956048783,-1.34945705789956,0.500576284822418,-2.69580701047052,0.00702183363375884,0.0131416902696855
"ENSMUSG00000053646",4.62194838792662,4.89992178350025,1.3067458586218,3.74971288500435,0.000177037150451942,0.000452340625024887
"ENSMUSG00000053684",3.58407734233212,4.90170652020675,1.33501013003332,3.67166241658737,0.000240977858346169,0.000602917612993262
"ENSMUSG00000053702",24.9998363154202,3.7208027437136,0.502527643385292,7.40417525819735,1.31968044191847e-13,9.05890943798332e-13
"ENSMUSG00000053706",14.4920047786845,-5.82602409106196,1.05239889312087,-5.53594661600697,3.09551849258574e-08,1.3257307259791e-07
"ENSMUSG00000053716",14.5354531606842,3.56384056391327,0.706221342515092,5.04635069682436,4.50328492870847e-07,1.69181257517232e-06
"ENSMUSG00000053754",275.281292411294,-1.00825206049664,0.0905908623433205,-11.1297324522155,8.99049457378274e-29,1.32920240217915e-27
"ENSMUSG00000053768",31.7333562947959,-1.09222706990016,0.268795990542017,-4.06340536440937,4.83619349723427e-05,0.000135258127333394
"ENSMUSG00000053774",104.438483827136,2.72239538368185,0.202612378280524,13.4364711908796,3.69648140294225e-41,8.28920466559228e-40
"ENSMUSG00000053819",85.6220652346394,4.05614026263026,0.312196542073578,12.9922651791393,1.35360555874005e-38,2.79710306964353e-37
"ENSMUSG00000053835",20.2102265295658,-2.86436921281451,0.414124259396073,-6.91669021513419,4.62317526587771e-12,2.852794084125e-11
"ENSMUSG00000053838",59.8559168884823,-1.17802048295402,0.202080310385664,-5.82946691197081,5.56047205600965e-09,2.58854564602177e-08
"ENSMUSG00000053841",63.5079422467466,-1.71046747971144,0.202541152206754,-8.44503677931778,3.0394974294971e-17,2.65951884076324e-16
"ENSMUSG00000053852",1.84624673794995,4.72122325651833,1.62864761169784,2.89886113030709,0.00374520732971468,0.00744036734544654
"ENSMUSG00000053870",32.1279512733112,-0.819435295922469,0.25913846724515,-3.16215228342487,0.00156607643003602,0.00336296952797357
"ENSMUSG00000053877",37.0769715677743,3.03810108890551,0.398116203463405,7.6311917537533,2.32593411234662e-14,1.68070198505118e-13
"ENSMUSG00000053898",19.5126224428719,1.41401425323228,0.521203079991302,2.71298138387033,0.00666808524756485,0.0125454390361965
"ENSMUSG00000053907",230.280981533711,-0.600992029352867,0.0935447230309997,-6.42464919323888,1.32173972653592e-10,7.19628791090565e-10
"ENSMUSG00000053929",58.4723667051031,-0.939020104137676,0.199892474984588,-4.69762608227286,2.63202710641107e-06,8.87998050442027e-06
"ENSMUSG00000053931",6.89244671142211,-1.97727219496984,0.593102088809553,-3.33378052830421,0.000856742295207645,0.00193308801178386
"ENSMUSG00000053950",78.666906443748,-1.04508592678505,0.164669747860008,-6.34655691386325,2.20187112281819e-10,1.17296757624316e-09
"ENSMUSG00000053963",8.98264021690367,-3.48296725706444,0.678962767568302,-5.12983542461194,2.89995601627394e-07,1.11765947665133e-06
"ENSMUSG00000054027",21.993788267844,4.24754003858155,0.685791928593447,6.19362792340414,5.87949279512723e-10,3.00832174374005e-09
"ENSMUSG00000054051",67.4045723634482,3.16714826692874,0.29389295661314,10.7765368160822,4.44299726057558e-27,6.14442411850143e-26
"ENSMUSG00000054065",42.1894775605814,1.82173540957743,0.413979472828115,4.40054526648913,1.07979198326248e-05,3.32447556726028e-05
"ENSMUSG00000054072",11.7818908782328,1.38068001894512,0.488084548925261,2.82877223215796,0.00467269412298183,0.00908620283863343
"ENSMUSG00000054079",40.6287673628308,-0.643629671293511,0.220707319929593,-2.9162135243128,0.00354307930877613,0.00707674283375946
"ENSMUSG00000054099",22.0387754165713,2.95544027244659,0.459498380563681,6.43188397926682,1.26031928835936e-10,6.8805462406997e-10
"ENSMUSG00000054150",61.2061820706973,1.82950298230074,0.243317539813907,7.51899342603894,5.51995605224965e-14,3.88721115679475e-13
"ENSMUSG00000054161",2.2472824702711,3.81042631139607,1.5542040843899,2.4516898068067,0.0142187174971371,0.0248796565098118
"ENSMUSG00000054199",36.4474218425423,1.36137277030865,0.292385310033627,4.65609154629581,3.22268681465238e-06,1.072625611444e-05
"ENSMUSG00000054203",1.53116391518827,4.13863246093643,1.80533448497675,2.29244635571769,0.0218798996992884,0.0367395596707566
"ENSMUSG00000054226",10.6466513830601,2.80255119189603,0.734122249862508,3.81755380990143,0.000134781396913874,0.000351192812211807
"ENSMUSG00000054263",7.21176174194731,6.51323751014537,1.23950693083928,5.25470035551571,1.48265662760563e-07,5.92030211709424e-07
"ENSMUSG00000054280",178.087721881847,-0.742462944810044,0.111151429480059,-6.67974265633032,2.39362198117134e-11,1.39905331378547e-10
"ENSMUSG00000054293",4.94426632278403,3.01490384652909,0.978930997901815,3.07979199043759,0.00207145211145104,0.00434250360379395
"ENSMUSG00000054302",24.2351659245031,-1.45578929484009,0.314412816465243,-4.63018432647456,3.65340361751966e-06,1.20400345818751e-05
"ENSMUSG00000054309",26.2449448595822,1.68287678916383,0.329397888867108,5.10894831461037,3.23956949534974e-07,1.2402128711811e-06
"ENSMUSG00000054321",91.8856489633411,0.90192119480639,0.154326647173014,5.8442350127341,5.08901411576113e-09,2.38080450590503e-08
"ENSMUSG00000054342",68.792269243676,2.411586229661,0.236728042572324,10.1871590854058,2.26280141152864e-24,2.79688525508113e-23
"ENSMUSG00000054364",52.4037634955981,-1.59999648036602,0.222733633562863,-7.18345251578023,6.79726507112223e-13,4.47649253412381e-12
"ENSMUSG00000054381",26.5345366513088,-1.2790392328941,0.288609842499987,-4.43172423301592,9.34825283976481e-06,2.91108509688254e-05
"ENSMUSG00000054383",11.1183397567922,-1.52970408593199,0.459671459349601,-3.32782045702033,0.00087528256936157,0.00197131953060308
"ENSMUSG00000054387",279.651469981007,-0.809246669988883,0.0867365341454499,-9.32994012225396,1.05930734885232e-20,1.11456348579115e-19
"ENSMUSG00000054400",13.2556193406471,3.62697991260818,0.78339337524836,4.62983224929407,3.65962085748811e-06,1.20580489406586e-05
"ENSMUSG00000054404",19.5162709498276,2.12557856733774,0.441670864019056,4.81258498239093,1.48990483449461e-06,5.20154642805945e-06
"ENSMUSG00000054405",25.7848218819454,0.955403912545029,0.327385742056533,2.91828198303165,0.00351965904111755,0.00703318550892139
"ENSMUSG00000054408",99.087073381666,-1.23153071414405,0.151556580427721,-8.12588084706348,4.44125160817388e-16,3.59781714535014e-15
"ENSMUSG00000054414",103.325518026408,-1.33896348542188,0.146873856698072,-9.11641809865709,7.76482412479493e-20,7.82133100048353e-19
"ENSMUSG00000054426",15.0502615296321,-4.51648758101615,0.696200644924585,-6.48733610625338,8.73672943114142e-11,4.84381656582896e-10
"ENSMUSG00000054435",179.807742082307,2.12621069393572,0.145899786329925,14.573089840774,4.16613280348951e-48,1.14933725589051e-46
"ENSMUSG00000054452",121.591912992021,1.59067994947036,0.179114119891592,8.88081827626496,6.6370304178028e-19,6.40024987316767e-18
"ENSMUSG00000054455",25.0475294312253,2.13534861977797,0.424428303006746,5.03111739874715,4.87629424280344e-07,1.8178263376469e-06
"ENSMUSG00000054469",24.5920864619464,4.37480225335659,0.679086546048482,6.44218660907511,1.17764357417541e-10,6.44672527342667e-10
"ENSMUSG00000054484",15.6393400162393,3.22840135010111,0.655520716305636,4.92494175972903,8.43854837296486e-07,3.04672910056732e-06
"ENSMUSG00000054499",148.891126428528,-0.738681079658666,0.121772200755314,-6.06608959250847,1.31062038226797e-09,6.47486795621372e-09
"ENSMUSG00000054509",103.591836125197,1.57994004043384,0.16441805201168,9.60928572685928,7.30539870143527e-22,8.06708951514751e-21
"ENSMUSG00000054519",7.46291688644805,-1.85212205293691,0.57345057932649,-3.22978495394007,0.00123883360372831,0.00270953716679767
"ENSMUSG00000054520",9.03022724723634,3.81246180388521,1.08997950020726,3.49773716217625,0.000469223314674642,0.00111894393887064
"ENSMUSG00000054555",3.0235639200976,5.39741909274713,1.38372478372985,3.90064495209683,9.59367635273925e-05,0.000256427613650044
"ENSMUSG00000054556",29.7738772096257,-5.55652690333491,0.672404659138359,-8.26366508295053,1.4126660891163e-16,1.1831907525744e-15
"ENSMUSG00000054604",72.4135337273612,3.76239614114757,0.31876470927287,11.8030510646236,3.7641146607139e-32,6.3819033782917e-31
"ENSMUSG00000054611",299.704458795583,-0.768199406934022,0.0863899216673098,-8.89223409522677,5.98923498629311e-19,5.78599018892432e-18
"ENSMUSG00000054619",8.71527046481529,4.31019481807993,1.24961503700175,3.44921811154063,0.000562212385659546,0.00131817787151718
"ENSMUSG00000054640",4.71437144000162,5.9808793451874,1.2824329419881,4.66369753097227,3.10577780047741e-06,1.03693841473207e-05
"ENSMUSG00000054648",142.556608531956,-1.1342027317699,0.123782850064458,-9.16284227725633,5.05480588645111e-20,5.13995967782514e-19
"ENSMUSG00000054672",4.67609530375029,4.71987549135923,1.30979951239394,3.60350988582417,0.000313948800820427,0.000770287583431047
"ENSMUSG00000054676",15.7409883302799,2.88176319439132,0.720191779063848,4.00138307346027,6.29733118423104e-05,0.0001731038340935
"ENSMUSG00000054693",95.7247855463522,2.29227319600334,0.199914572033502,11.4662636779634,1.94893763284017e-30,3.09823194384969e-29
"ENSMUSG00000054715",3.39339290902392,2.76281154729615,1.21245388216835,2.27869413255962,0.0226852537820041,0.0379331842036928
"ENSMUSG00000054717",60.3674237786515,0.762219834503501,0.214860300342657,3.54751358574814,0.000388885694590036,0.000941630027497755
"ENSMUSG00000054720",69.9572812851412,3.48830484638505,0.311111908864377,11.2123796839475,3.54531394285842e-29,5.34995870926079e-28
"ENSMUSG00000054723",9.62329792962303,-2.0700566292704,0.509439534096594,-4.06340005186542,4.83630361871584e-05,0.000135258127333394
"ENSMUSG00000054766",74.0746470767431,0.869447170200985,0.186744882520639,4.65580185365934,3.22722199408415e-06,1.07391246294332e-05
"ENSMUSG00000054770",39.5284112353712,-1.50065024392515,0.250297873721911,-5.99545741883698,2.02913461611674e-09,9.85176455892666e-09
"ENSMUSG00000054792",33.39420010336,-1.00982228317136,0.270284302249537,-3.73614847316974,0.000186860362991432,0.000475773864286463
"ENSMUSG00000054808",169.368098350098,-0.894489597225474,0.120159436537196,-7.44418934545,9.75415152490741e-14,6.75637001224821e-13
"ENSMUSG00000054823",468.156188416248,2.40030458241218,0.0915079044344807,26.2305709790435,1.19095681458438e-151,1.87470613872224e-149
"ENSMUSG00000054843",18.4270896181714,3.42907334324302,0.535912630634014,6.3985678769807,1.56841018968505e-10,8.49608434736272e-10
"ENSMUSG00000054874",132.005332437031,-0.668613158283504,0.138551532318865,-4.8257362953211,1.39486973194229e-06,4.89744771836113e-06
"ENSMUSG00000054889",4.13301001814022,3.75839485259893,1.32057633585484,2.84602620125405,0.00442685522502879,0.00866271633065963
"ENSMUSG00000054892",415.484350275831,-3.18844526894484,0.0960552686782827,-33.1938613343936,1.32013027808832e-241,4.2392023489972e-239
"ENSMUSG00000054893",3.32905816069833,4.98228514423335,1.36282154126349,3.65586028205441,0.000256320938885633,0.000638159248681612
